USER_ID,GENDER,CUSTOMER_TYPE,ACTIVITY,HAVE_RETENTION,BAD_REFERENCE_COUNTER,MARITAL_STATUS,NUMBER_OF_DEPENDENTS,NUMBER_OF_CHILDREN,LEVEL_OF_STUDY,HAVE_ASSETS,AMOUNT_OF_INCOME,AMOUNT_OF_EXPENSE
1405,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1406,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1407,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1408,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1409,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1410,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1411,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1412,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1413,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1414,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1415,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1416,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1417,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1418,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1419,FEMALE,P,33721,1,1,SINGLE,,,1,,,0.00
1420,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1421,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1422,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1423,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1424,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1425,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1426,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1427,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1428,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1429,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1430,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1431,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1432,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1433,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1434,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1435,FEMALE,C,11299,N,,MARRIED,,,,,0.01,
1436,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1437,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1438,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1439,FEMALE,C,11199,N,,MARRIED,,,,,,
1440,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1441,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1442,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1443,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1444,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1445,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1446,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1447,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
1449,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1450,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1451,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1452,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1453,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1454,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1455,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1456,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1457,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1458,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1459,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1460,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1461,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1462,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1463,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1464,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1465,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1466,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1467,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1468,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1469,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1470,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1471,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1472,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1473,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1474,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1475,FEMALE,P,0117,N,1,MARRIED,1,,7,,360.00,0.00
1476,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1477,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1478,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1479,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1480,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1481,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1482,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1483,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1484,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1485,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1486,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1487,FEMALE,P,,1,1,MARRIED,,,,,0.01,0.00
1488,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1489,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1490,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1491,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1492,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1493,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1494,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1495,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1496,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1497,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1498,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1499,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1500,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1501,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1502,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
1503,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1504,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1505,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1506,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1507,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1508,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1509,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1510,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1511,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1512,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1513,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1514,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1515,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1516,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1517,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1518,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1519,FEMALE,P,0117,N,1,MARRIED,1,,7,,440.00,0.00
1520,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1521,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1522,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
1523,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1524,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1525,FEMALE,P,0117,N,1,SINGLE,1,,7,,500.00,0.00
1526,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1527,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1528,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1529,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1530,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1531,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1532,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1533,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1534,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1535,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1536,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1537,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1538,FEMALE,P,0117,N,1,MARRIED,1,,7,,530.40,0.00
1539,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1540,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1541,FEMALE,P,0117,N,1,MARRIED,1,,7,,2300.00,0.00
1542,FEMALE,P,,1,,MARRIED,,,,,,0.00
1543,FEMALE,P,0117,N,1,SINGLE,1,,7,,432.66,0.00
1544,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1545,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1546,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1547,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1548,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1549,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1550,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1551,FEMALE,P,0117,N,1,MARRIED,1,,7,,505.00,0.00
1552,FEMALE,P,0117,N,1,SINGLE,1,,7,,1900.00,0.00
1553,FEMALE,P,0117,N,1,MARRIED,1,,7,,100000.00,0.00
1554,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1555,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1556,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1557,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1558,FEMALE,P,0117,N,1,MARRIED,1,,7,,2500.00,0.00
1559,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1560,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1561,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1562,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1563,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1564,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1565,FEMALE,P,0117,N,1,SINGLE,1,,7,,930.00,0.00
1566,FEMALE,P,0117,N,1,SINGLE,1,,7,,2500.00,0.00
1567,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1568,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1569,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1570,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1571,FEMALE,P,0117,N,1,MARRIED,1,,7,,2500.00,0.00
1572,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1573,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1574,FEMALE,P,0117,N,1,SINGLE,1,,7,,1680.00,0.00
1575,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1576,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1577,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1578,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1579,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1580,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1581,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1582,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1583,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1584,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1585,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1586,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1587,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1588,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1589,FEMALE,P,0117,N,1,MARRIED,1,,7,,7000.00,0.00
1590,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1591,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1592,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1593,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1594,FEMALE,P,,1,,MARRIED,,,,,,0.00
1595,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1596,FEMALE,P,0117,N,1,MARRIED,1,,7,,200.00,0.00
1597,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1598,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1599,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1600,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1601,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1602,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1603,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1604,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1605,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1606,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1607,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1608,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1609,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1610,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1611,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1612,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1613,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1614,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1615,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1616,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1617,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1618,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1619,FEMALE,P,,1,1,SINGLE,,,,,,0.00
1620,FEMALE,P,,1,,MARRIED,,,,,,0.00
1621,FEMALE,P,0117,N,1,MARRIED,1,,7,,850.00,0.00
1622,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1623,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1624,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1625,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1626,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1627,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1628,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1629,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1630,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1631,FEMALE,P,,1,,SINGLE,,,,,,0.00
1632,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1633,FEMALE,P,0117,N,1,SINGLE,1,,7,,1000.00,0.00
1634,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1635,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1636,FEMALE,P,0117,N,1,SINGLE,1,,7,,3000.00,0.00
1637,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1638,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1639,FEMALE,P,,1,,MARRIED,,,,,,0.00
1640,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1641,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1642,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1643,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1644,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1645,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1646,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1647,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1648,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1649,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1650,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1651,FEMALE,P,,1,,SINGLE,,,,,0.01,0.00
1652,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1653,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1654,FEMALE,P,0117,N,1,MARRIED,1,,7,,3000.00,0.00
1655,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
1656,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1657,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1658,FEMALE,P,,1,,SINGLE,,,,,,0.00
1659,FEMALE,P,0117,N,1,MARRIED,1,,7,,900.00,0.00
1660,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1661,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1662,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1663,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1664,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1665,FEMALE,P,,1,,SINGLE,,,,,,0.00
1666,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1667,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1668,FEMALE,P,,1,,SINGLE,,,,,,0.00
1669,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1670,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1671,FEMALE,P,,1,,MARRIED,,,,,,0.00
1672,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1673,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1674,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1675,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1676,FEMALE,P,0117,N,1,MARRIED,1,,7,,900.00,0.00
1677,FEMALE,P,,1,,MARRIED,,,,,,0.00
1678,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1679,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1680,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1681,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1682,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1683,FEMALE,P,0117,N,1,MARRIED,1,,7,,600.00,0.00
1684,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1685,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1686,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1687,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1688,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1689,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1690,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1691,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1692,FEMALE,P,0117,N,1,SINGLE,1,,7,,600.00,0.00
1693,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1694,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1695,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1696,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1697,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1698,FEMALE,P,0117,N,1,MARRIED,1,,7,,1200.00,0.00
1699,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1700,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
1701,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1702,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1703,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1704,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1705,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1706,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1707,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1708,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1709,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1710,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1711,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1712,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1713,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1714,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1715,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1716,FEMALE,P,0117,N,1,SINGLE,1,,7,,500.00,0.00
1717,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
1718,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1719,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1720,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1721,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1722,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1723,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1724,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1725,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1726,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
1727,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
1728,FEMALE,P,,N,1,SINGLE,,,,,,0.00
1729,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1730,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1731,FEMALE,P,,N,1,SINGLE,,,,,,0.00
1732,FEMALE,P,,N,1,MARRIED,,,,,,0.00
1733,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
1734,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1735,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1736,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1737,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1738,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1739,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
1740,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1741,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1742,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1743,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1744,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1745,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1746,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1747,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1748,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1749,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1750,FEMALE,P,0117,N,1,SINGLE,1,,7,,1559.00,0.00
1751,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1752,FEMALE,P,0117,N,1,SINGLE,1,,7,,1100.00,0.00
1753,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1754,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1755,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1756,FEMALE,P,,1,1,MARRIED,,,,,,0.00
1757,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1758,FEMALE,P,0117,N,1,SINGLE,1,,7,,300.00,0.00
1759,FEMALE,P,,N,1,SINGLE,,,,,,0.00
1760,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1761,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1762,FEMALE,P,,N,1,SINGLE,,,,,,0.00
1763,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1764,FEMALE,P,0117,N,1,SINGLE,1,,7,,40000.00,0.00
1765,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1766,FEMALE,P,,1,,MARRIED,,,,,,0.00
1767,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1768,FEMALE,P,,1,,MARRIED,,,,,,0.00
1769,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1770,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1771,FEMALE,P,,N,1,SINGLE,,,,,,0.00
1772,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1773,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1774,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1775,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1776,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1777,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1778,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
1779,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
1780,FEMALE,P,,1,,MARRIED,,,,,,0.00
1781,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
1782,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
